file_name,path,cluster_id,sample_rate,channels,sample_width,frame_count,duration_s,trimmed_duration_s,trim_start_frame,trim_end_frame,peak_abs,rms,crest_factor,zero_crossing_rate,silence_ratio,trimmed_fraction,burst_count,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,provisional_tags
3133.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3133.wav,4,44100,1,2,71658,1.6248979591836734,1.550090702947846,3299,71658,1.0,0.13597659766674042,7.354206658787418,0.027813053853775624,0.35781071199307823,0.04603812554076303,3,331.30693428221036,677.9765985829875,0.0024178170675309106,86.80572509765625,0.6115643231654219,0.37518314907660066,0.0132525277579773,mid-length|low-heavy|tonal
3208.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3208.wav,4,44100,1,2,157674,3.575374149659864,3.4884126984126986,3824,157663,1.0,0.0899408757686615,11.118415197247106,0.1277263703994977,0.5733158288620825,0.024322335959004016,6,1734.304219762215,2740.8097525984904,0.04527869450395527,175.63018798828125,0.19881559832737766,0.5470233226185781,0.25416107905404467,sustained|staccato
3211.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3211.wav,0,44100,1,2,218602,4.956961451247166,4.786825396825397,4472,215571,1.0,0.056527186185121536,17.690602831796518,0.1973687220095059,0.8385101691658814,0.0343226502959717,10,2084.0338402270563,2399.6013990810116,0.028221142637856578,1031.5750122070312,0.011906774255340927,0.6324171672460195,0.3556760584986393,sustained|staccato|high-texture|buzzy
3273.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3273.wav,0,44100,1,2,207850,4.713151927437642,4.604557823129252,2999,206060,1.0,0.06034164875745773,16.572301562714728,0.16034236392765902,0.7599711330286264,0.023040654318017828,9,2121.7458595929834,1971.0066109091113,0.02513649513541467,173.6114501953125,0.09546454886642335,0.3946763235586659,0.5098591275749105,sustained|staccato|high-texture
3314.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3314.wav,0,44100,1,2,75242,1.7061678004535148,1.3249206349206348,3453,61882,1.0,0.06910362094640732,14.47102172512119,0.25346553076115413,0.8939953749235799,0.22345232715770447,1,1739.3939134444613,4060.827498066749,0.054526030628762184,219.63579729244037,0.29900682261518136,0.5673651096106835,0.1336280677741351,mid-length|single-roll|low-heavy|sparse|buzzy
3386.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3386.wav,0,44100,1,2,114666,2.600136054421769,2.5092290249433105,3946,114603,1.0,0.061725448817014694,16.20077324936921,0.06588758557537173,0.8493188913889034,0.034962412572166146,1,1057.7643054464477,1384.2036371452486,0.011415014427078643,173.6114501953125,0.10578792991869912,0.7944741827434568,0.09973788733784407,sustained|single-roll|tonal
3530.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3530.wav,0,44100,1,2,189930,4.306802721088435,3.8226303854875283,5118,173696,1.0,0.06769999861717224,14.77104904617159,0.08973879712945364,0.8624861791186227,0.11242036539777811,11,2387.333090891531,1746.3789121340615,0.02451472404672958,294.06280517578125,0.009060100026833141,0.46316426945388806,0.5277756305192787,sustained|staccato|high-texture
3665.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3665.wav,0,44100,1,2,222186,5.038231292517007,3.7668934240362812,15061,181181,1.0,0.0662713348865509,15.08948026642119,0.09983572248351599,0.8173017201803894,0.25233813111537184,3,1188.9271190407205,1218.8533118543721,0.0031291387261882884,199.18212890625,0.21310421988211373,0.6322230061090034,0.15467277400888288,sustained|tonal
3695.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3695.wav,4,44100,1,2,17898,0.4058503401360544,0.335578231292517,3099,17898,0.999969482421875,0.09348651766777039,10.696403153827346,0.0842040565457898,0.70276008492569,0.1731478377472343,1,813.6058608280787,1001.0215152194113,0.004057862120884865,50.658828299209404,0.35031730173566017,0.5586287117293944,0.0910539865349452,micro-burst|low-heavy|tonal
3744.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3744.wav,0,44100,1,2,96746,2.193786848072562,2.1100226757369613,3694,96746,1.0,0.051915694028139114,19.261998105196945,0.07234482402191328,0.8255741839455895,0.038182457155851446,7,2631.839286801356,3277.14909199838,0.07145417669668144,1366.6854858398438,0.02725302716422411,0.5324530881097458,0.44029388472603,sustained|staccato|high-texture|peaky
